# vehicleID, maxLat, minLat, maxLong, minLong
1022011,37.524918,37.476495,-79.857402,-79.890035
1022022,63.349826,63.315928,-143.024472,-143.068407
1022032,44.355635,44.30484,-84.639243,-84.699693
1022055,28.072381,28.023537,-82.534341,-82.581867
1022060,40.116825,40.063181,-87.661175,-87.769965
1022061,40.519653,40.456298,-80.279711,-80.323198
1022066,40.874557,40.842272,-83.424162,-83.470702
1022081,35.20342,35.163825,-86.033861,-86.106808
1022083,47.082568,47.031229,-122.219137,-122.274123
1022084,62.434196,62.376631,-145.247089,-145.291697
1022089,42.162527,42.117025,-89.256035,-89.399442
1022099,38.491303,38.429943,-89.495785,-89.55149
1022100,40.064275,40.012644,-111.703948,-111.767416
1022103,37.925347,37.888118,-76.42923,-76.476082
1022107,41.601298,41.552902,-75.766884,-75.810934
1022108,34.667086,34.605737,-98.738278,-98.778582
1022141,43.65845,43.621386,-84.991479,-85.024587
1022146,38.504437,38.449022,-90.90311,-90.986833
1022156,33.6376,33.555955,-84.730947,-84.865876
1022183,34.419439,34.339164,-86.436998,-86.468504
1022201,38.07501,38.014532,-122.662646,-122.701973
1022206,40.839722,40.800169,-95.970961,-96.002573
1022208,38.48699,38.45153,-122.653405,-122.718041
1022210,34.215434,34.175809,-96.956101,-97.001258
1022211,40.002492,39.903976,-82.997538,-83.045473
1022214,38.385168,38.33337,-80.557245,-80.619723
1022219,40.492861,40.434189,-79.814299,-79.897916
1022220,39.636419,39.581569,-87.67431,-87.795455
1022221,42.537401,42.504943,-87.70191,-88.346139
1022227,33.132421,33.085999,-95.853841,-96.187556
1022229,30.397647,30.339008,-91.04405,-91.172384
1022231,39.109123,39.067294,-104.593501,-104.988243
1022243,34.360267,34.285108,-119.10041,-119.138903
1022244,44.108709,44.071644,-75.46423,-75.510823
1022249,41.167075,41.100257,-83.369509,-83.437272
1022251,41.691367,41.655471,-96.189167,-96.281159
1022262,39.114312,39.071663,-89.745265,-90.081131
1022263,30.845086,30.76778,-90.62823,-90.680108
1022270,35.064968,35.032706,-89.079386,-89.116922
1022276,40.986749,40.951264,-92.591416,-92.636494
1022277,42.109366,42.057296,-110.846694,-111.087832
1022279,41.042966,40.979418,-74.306104,-74.389025
1022282,36.682139,36.609445,-79.851112,-79.997085
1022286,32.811989,32.778298,-109.569164,-109.952125
1022295,36.873108,36.826524,-93.904962,-93.966839
1022320,40.999478,40.962095,-72.482874,-72.567245
1022328,39.500105,39.42475,-88.087341,-88.303029
1022333,40.884385,40.830071,-80.401445,-80.451201
1022334,45.344957,45.306667,-90.808245,-91.003052
1022340,41.78001,41.709397,-69.981758,-70.068277
1022344,41.269181,41.227963,-80.387697,-80.449431
1022345,44.327259,44.291858,-123.281959,-123.349634
1022349,41.789126,41.715467,-84.714225,-84.82067
1022352,33.013482,32.972112,-82.894192,-1425.573653
1022360,38.432627,38.381381,-82.663941,-82.72322
1022368,36.587075,36.548871,-104.99978,-105.130607
1022376,42.552723,42.489397,-71.186423,-71.952942
1022380,39.895043,39.85489,-83.041868,-83.108628
1022385,45.695854,45.651515,-98.221931,-98.560122
1022395,30.93419,30.872536,-87.069267,-87.133567
1022408,39.261475,39.236544,-120.482683,-122.392246
1022413,37.205515,37.137855,-94.478151,-94.564416
1022414,40.426806,40.398553,-91.078942,-91.154475
1022419,47.404505,47.364449,-117.102632,-117.176318
1022422,41.714604,41.674411,-73.327496,-73.398214
1022426,41.434016,41.363401,-112.027686,-112.11048
1022436,44.743451,44.674122,-73.404081,-73.501339
1022440,45.176196,45.128695,-90.996487,-91.140048
1022442,38.356575,38.3206,-94.305497,-94.350404
1022457,41.254898,41.211905,-84.955597,-85.011775
1022464,32.2115,32.1371,-86.549446,-86.599758
1022466,42.216214,42.118435,-97.471863,-97.763439
1022468,39.137383,39.074488,-111.238144,-111.7104
1022472,39.185473,39.132286,-89.811259,-90.294143
1022504,45.907599,45.869631,-104.411065,-104.583074
1022512,40.048661,39.979194,-76.440014,-76.520662
1022513,30.419674,30.387592,-84.969917,-85.066584
1022516,33.991784,33.932082,-101.262892,-101.342814
1022518,34.695552,34.619429,-79.326339,-79.393349
1022524,41.33021,41.240478,-122.208391,-122.272455
1022538,33.870315,33.814159,-86.24662,-86.301011
1022539,42.158711,42.132066,-95.508653,-95.793719
1022540,38.158517,38.087179,-106.124015,-106.189269
1022551,36.973972,36.912494,-91.0503,-91.157262
1022569,40.877286,40.821516,-73.491701,-73.543602
1022571,38.617117,38.566979,-75.733861,-75.837582
1022581,41.294478,41.249749,-89.190968,-89.248791
1022583,42.10232,42.062825,-94.935692,-95.053579
1022584,45.563354,45.526649,-93.131287,-368.051091
1022591,34.582384,34.507558,-79.153746,-79.216841
1022592,39.180725,39.084331,-77.473057,-77.773002
1022595,36.399188,36.364069,-82.052729,-82.395301
1022602,34.557412,34.483766,-92.193627,-92.265217
1022604,34.055138,34.00422,-79.179961,-79.225441
1022606,43.618932,43.561402,-96.409605,-96.45762
1022611,39.522079,39.493409,-85.41576,-85.575164
1022619,29.865507,29.796417,-78.018641,-115.755096
1022623,41.346646,41.270951,-87.780995,-87.849572
1022626,39.710385,39.667335,-119.959658,-120.086097
1022629,35.074679,35.027593,-107.510361,-107.558216
1022640,38.156456,38.112326,-86.909723,-86.984853
1022644,39.233761,39.196036,-75.184295,-76.159402
1022646,44.930905,44.865981,-94.159727,-94.233597
1022648,38.674104,38.609549,-77.267615,-77.346234
1022649,40.677421,40.630227,-74.883612,-74.96099
1022650,32.003761,31.953423,-81.041751,-81.105333
1022653,39.646858,39.610804,-90.91667,-91.078579
1022658,18.04038,17.989874,-66.47073,-66.55769
1022661,35.381176,35.325909,-103.368671,-103.44611
1022662,35.353528,35.2943,-93.97124,-94.04489
1022667,40.6434,40.615313,-73.171141,-73.205307
1022673,28.572658,28.538666,-81.269438,-81.292063
1022675,40.348667,40.29171,-79.931331,-80.030788
1022679,35.489712,35.437934,-82.173839,-82.232299
1022684,60.543086,60.487849,-145.59968,-145.667609
1022696,45.359159,45.308937,-112.015667,-112.364843
1022698,39.311529,39.266141,-7.684377,-86.890135
1022700,42.123636,42.069281,-90.612734,-90.707593
1022701,35.199951,35.144705,-85.180195,-85.242793
1022704,31.068103,31.013474,-87.983983,-88.023926
1022728,40.137144,40.089316,-87.762438,-87.866234
1022729,39.894578,39.828548,-74.97327,-75.031985
1022731,18.496429,18.450542,-67.046213,-67.090316
1022741,35.144843,35.090201,-76.730895,-76.794861
1022746,40.904483,40.820038,-86.730458,-86.772048
1022747,37.935463,37.889606,-111.412879,-111.44065
1022759,44.754039,44.676776,-84.115178,-84.166159
1022773,41.63854,41.548225,-94.160907,-94.25827
1022776,40.402292,40.317633,-79.776858,-79.817816
1022780,33.414024,33.363717,-86.705373,-86.850327
1022796,45.040895,44.988475,-88.708138,-88.829399
1022797,41.227592,41.168317,-101.525065,-101.574618
1022801,28.934896,28.865554,-96.170925,-96.240651
1022809,47.889527,47.81863,-95.951304,-96.002608
1022846,41.98052,41.904517,-91.642874,-91.798673
1022848,37.775515,37.743969,-87.086876,-87.127546
1022850,39.334178,39.274158,-112.205452,-114.265382
1022864,47.216498,47.173803,-98.166462,-98.196711
1022867,44.833505,44.779673,-88.618134,-88.688894
1022868,35.993005,35.947742,-95.96178,-96.172452
1022888,36.133545,36.071845,-73.322374,-86.437475
1022889,39.181646,39.123443,-94.197468,-94.645757
1022897,48.606808,48.540006,-109.642086,-110.040204
1022904,26.402564,26.328942,-80.053615,-80.16623
1022905,34.501039,34.465838,-97.628871,-97.673346
1022906,40.514129,40.441617,-98.93885,-98.986452
1022910,36.242324,36.192019,-95.843495,-96.698945
1022919,43.427993,43.380785,-89.71242,-89.794356
1022923,31.651559,31.611701,-94.61417,-94.663038
1022956,43.51686,43.466894,-94.574544,-94.618039
1022965,48.20808,48.163604,-99.302374,-99.465853
1022967,40.349496,40.301205,-78.882069,-78.947765
1022978,41.665833,41.626131,-84.381707,-84.433082
1022987,34.968742,34.912678,-90.285737,-90.328557
1022988,43.196627,43.140936,-95.294703,-95.333288
1022993,41.974107,41.938965,-93.648635,-93.816415
1023006,47.482562,47.451406,-121.948983,-121.989505
1023007,34.810992,34.762527,-79.598893,-79.64307
1023011,30.945658,30.872499,-97.327312,-97.402547
1023014,39.639587,39.582168,-93.702796,-93.86197
1023017,32.68172,32.643148,-96.578168,-96.740184
1023020,41.636408,41.590332,-93.737667,-93.807998
1023027,47.303619,47.248628,-122.233288,-122.277823
1023029,41.050133,40.996111,-83.057328,-83.111998
1023032,33.912007,33.855153,-83.11562,-83.186488
1023045,28.418645,28.369552,-97.696427,-97.749951
1023051,30.306697,30.225991,-85.773001,-85.967441
1023052,38.433876,38.387475,-75.27143,-75.336026
1023055,37.725512,37.685663,-77.556428,-77.603225
1023057,48.78266,48.738433,-96.275863,-96.989693
1023058,32.843468,32.809506,-105.807354,-106.024773
1023067,43.052297,42.992364,-85.698235,-85.760699
1023071,44.627149,44.572837,-91.454004,-91.529295
1023072,34.723344,34.672658,-76.879293,-76.924721
1023074,42.463369,42.389587,-69.035922,-87.031951
1023075,30.969384,30.93471,-85.457126,-85.519627
1023085,44.942728,44.868227,-89.312332,-89.44469
1023099,27.413202,27.346331,-82.52391,-82.578066
1023100,40.711308,40.665042,-95.972638,-96.030913
1023102,40.942463,40.905226,-82.724943,-82.761329
1023104,42.038433,41.999437,-91.81195,-91.96059
1023109,47.669382,47.621781,-95.868204,-95.910575
1023120,36.693491,36.656653,-97.018693,-97.159751
1023128,39.858944,39.80605,-75.055911,-75.132112
1023133,40.364042,40.301644,-76.392169,-76.462137
1023137,39.722584,39.686319,-82.025045,-82.219226
1023139,35.911537,35.861236,-95.464095,-95.733637
1023145,36.441767,36.38475,-119.200521,-119.39256
1023146,39.572533,39.504305,-74.087651,-74.374682
1023148,39.757356,39.653397,-122.131694,-122.222769
1023164,41.07104,41.007804,-71.91999,-71.973398
1023189,35.452746,35.40087,-82.37399,-82.447024
1023198,36.320607,36.27909,-87.358215,-87.62963
1023200,59.820432,59.763965,-151.638943,-151.706099
1023201,35.625933,35.572714,-105.655287,-105.78774
1023203,32.535141,32.491714,-96.616138,-96.788949
1023208,45.09219,45.005531,-123.476442,-123.653108
1023211,27.013146,26.976947,-82.095006,-82.253894
1023229,41.00884,40.934877,-74.500676,-74.570395
1023247,36.457064,36.409092,-79.915887,-80.107373
1023255,45.38094,45.329613,-122.558856,-122.778478
1023264,40.682446,40.633947,-91.47167,-91.509292
1023267,40.599325,40.560895,-75.146626,-75.21177
1023278,37.453414,37.381375,-88.198366,-88.248773
1023298,42.788026,42.74623,-112.68818,-112.875896
1023305,36.015777,35.949283,-78.622035,-78.975231
1023311,39.227013,39.17916,-75.379364,-76.304793
1023324,32.650332,32.611756,-110.585109,-110.695275
1023333,47.161956,47.112322,-100.235443,-100.279515
1023337,40.25575,40.203579,-79.112539,-79.187812
1023338,39.243923,39.191995,-88.15147,-89.443828
1023340,43.096494,43.031866,-91.52098,-91.5725
1023343,27.251138,27.17932,-82.461038,-82.526032
1023358,61.808042,61.763533,-157.316412,-157.436935
1023363,37.458817,37.38188,-100.153772,-100.196143
1023365,40.379951,40.331874,-98.108506,-98.157742
1023368,38.600863,38.538137,-84.800193,-84.867028
1023369,40.880957,40.822604,-81.050032,-81.092828
1023375,42.648963,42.597874,-97.983114,-98.274048
1023376,37.991835,37.937715,-100.846788,-100.888961
1023383,41.484795,41.438273,-92.024716,-92.0813
1023395,37.633496,37.565898,-82.693967,-82.736249
1023396,47.799808,47.745274,-97.490598,-97.57903
1023404,39.749838,39.680586,-99.284655,-99.420224
1023405,18.452988,18.342762,-67.126217,-67.231675
1023410,40.319653,40.24292,-80.103255,-80.20662
1023416,37.266461,37.20371,-77.369711,-77.462079
1023418,36.520393,36.450391,-82.358612,-82.494668
1023423,34.307539,34.253963,-89.939757,-89.987452
1023424,37.510865,37.456009,-86.851458,-86.905493
1023432,45.579961,45.505223,-99.215967,-149.69719
1023436,40.091441,40.046357,-75.226289,-75.312998
1023439,39.228816,39.18688,-120.249804,-120.919973
1023458,36.457709,36.42414,-116.855572,-117.019995
1023459,35.032155,34.98523,-78.674946,-78.704015
1023462,40.270757,40.226014,-76.418677,-76.517761
1023471,40.119744,40.036871,-93.147528,-93.206047
1023479,36.661368,36.614456,-83.36835,-83.463794
1023482,40.271855,40.214313,-76.849696,-76.891318
1023483,40.9764,40.934072,-74.801108,-74.871654
1023487,33.883608,33.809537,-117.814573,-117.880271
1023493,41.308691,41.183903,-111.963322,-112.008637
1023495,41.267447,41.218777,-96.457465,-96.528627
1023496,38.625878,38.585458,-90.097685,-90.172355
1023497,39.757616,39.711046,-87.238437,-87.343289
1023509,42.059446,42.015288,-97.690436,-97.868717
1023514,38.222111,38.13478,-120.353691,-120.41341
1023515,39.776713,39.720116,-90.723642,-90.800236
1023516,30.475225,30.408764,-87.588955,-87.716134
1023517,40.946216,40.898425,-73.432289,-73.498193
1023520,40.665632,40.586372,-76.152806,-76.18622
1023526,39.328114,39.290213,-75.762228,-76.865192
1023528,43.251802,43.213044,-116.527253,-116.58129
1023529,29.486431,29.460496,-100.908987,-101.029376
1023546,29.694363,29.627451,-95.03419,-95.3465
1023547,46.445538,46.405967,-116.771361,-116.866049
1023557,33.871875,33.769859,-91.452469,-91.53828
1023559,34.849373,34.797944,-114.472063,-114.547058
1023562,38.369941,38.331663,-81.625553,-81.666875
1023564,36.115766,36.066142,-90.029435,-91.705206
1023566,39.240813,39.143984,-93.657864,-94.254895
1023577,64.864041,64.795847,-147.313903,-147.419508
1023583,36.583522,36.483614,-99.551712,-99.697386
1023597,61.655741,61.611806,-149.566283,-149.74683
1023604,35.808886,35.764476,-87.609604,-87.804792
1023607,39.700904,39.640346,-79.153063,-79.269157
1023608,35.845909,35.785386,-89.168115,-89.26818
1023617,18.026187,17.946299,-66.399382,-66.46761
1023624,39.767074,39.726748,-75.49337,-75.625673
1023630,34.280473,34.246721,-93.729792,-93.778868
1023637,41.988202,41.940109,-85.205818,-85.355366
1023653,34.410517,34.368371,-77.683494,-77.73415
1023654,36.355831,36.260128,-88.873985,-89.172519
1023657,42.270151,42.208484,-88.831682,-89.117309
1023663,34.157894,34.109466,-96.55515,-96.602336
1023674,42.874848,42.820923,-92.027076,-92.163901
1023678,47.975636,47.911238,-121.972987,-122.048513
1023681,47.809598,47.724225,-122.051494,-122.094561
1023683,42.788186,42.731456,-124.27452,-124.506463
1023684,37.522672,37.433094,-122.195758,-122.231088
1023686,40.921581,40.872721,-74.170055,-74.234095
1023728,36.05806,36.029822,-79.431539,-80.291367
1023737,47.549698,47.455179,-95.951882,-95.997317
1023738,37.73751,37.703799,-91.071214,-91.14357
1023741,45.989882,45.946556,-110.854582,-110.99617
1023750,40.423962,40.379971,-83.126695,-83.185944
1023753,38.90902,38.846911,-89.362139,-89.448245
1023754,42.188967,42.13798,-88.10931,-88.408673
1023762,37.902287,37.847591,-89.434939,-89.494112
1023764,41.020065,40.9684,-74.655703,-74.689051
1023769,35.589138,35.546458,-118.436242,-118.48822
1023772,42.192056,42.15537,-93.221613,-93.422182
1023773,30.113584,30.055395,-85.554674,-85.712956
1023776,44.727897,44.664698,-74.529011,-74.621753
1023779,31.821983,31.766711,-88.272303,-88.317782
1023784,39.611475,39.551081,-74.226938,-74.458669
1023785,40.235356,40.183361,-110.004013,-110.089045
1023796,38.382895,38.32801,-98.758261,-98.800188
1023797,40.355384,40.29051,-111.986961,-112.021162
1023799,44.156524,44.111232,-91.725151,-91.750946
1023801,39.965195,39.904609,-96.825924,-96.889037
1023830,44.882785,44.834928,-92.55184,-92.636734
1023831,38.217453,38.170404,-97.020389,-97.111481
1023832,40.176877,40.114819,-102.66163,-102.727312
1023846,37.041039,36.976002,-86.387743,-86.43606
1023852,35.258663,35.21921,-82.333184,-82.377278
1023855,39.161397,39.127959,-76.470818,-76.757058
1023867,26.379092,26.320975,-98.486792,-98.66879
1023868,33.176598,33.131118,-100.221548,-100.452839
1023869,63.491043,63.438479,-162.103799,-162.160348
1023876,45.644413,45.583928,-94.310045,-94.985287
1023877,30.130531,30.083035,-92.594624,-92.721387
1023880,40.99436,40.946309,-74.064716,-74.119294
1023885,27.2729,27.207318,-80.214932,-80.283702
1023893,44.55101,44.486355,-69.600771,-69.660527
1023895,37.870514,37.842015,-82.343391,-82.426941
1023898,40.359617,40.285803,-95.626744,-95.679085
1023901,39.812584,39.780121,-93.062,-93.168012
1023906,37.82968,37.792266,-75.971587,-76.011993
1023908,43.366821,43.335524,-93.630373,-93.69498
1023925,40.092339,40.031098,-86.396986,-86.451185
1023937,39.963112,39.901218,-76.636043,-76.700319
1023938,34.527469,34.478134,-85.836109,-85.873647
1023940,45.756601,45.702749,-96.178352,-96.436243
1023951,38.850539,38.789848,-77.184855,-77.282538
1023954,38.767786,38.728639,-102.686639,-102.796852
1023959,35.244583,35.197504,-80.796524,-80.835556
1023968,27.815462,27.757898,-82.720181,-82.76555
1023976,38.496413,38.459286,-88.89582,-88.974924
1023977,38.62725,38.578526,-85.219955,-85.330914
1023980,42.430687,42.334039,58.347778,-89.95082
1023994,40.355657,40.298713,-89.299772,-89.377305
1023996,30.958414,30.91953,-95.262791,-95.328502
1023999,32.103622,32.057277,-111.82872,-111.904495
1024000,39.078916,39.02568,-119.671061,-119.891671
1024016,43.033342,42.964141,-83.600619,-83.694605
1024029,44.07123,44.030717,-88.518394,-88.571202
1024030,39.769333,39.703282,-94.711771,-94.850288
1024056,44.189033,44.12222,-103.042828,-103.12128
1024066,32.342391,32.302118,-99.655489,-99.702366
1024071,42.833127,42.793699,-83.560643,-83.662486
1024076,41.094478,41.061698,-81.897201,-81.932715
1024078,36.809908,36.778864,-94.88238,-94.964825
1024079,35.978899,35.915268,-86.365319,-86.533363
1024096,35.053988,34.996792,-80.714984,-80.78679
1024097,43.751246,43.688962,-114.35366,-114.381523
1024098,37.832355,37.797689,-96.856426,-96.926134
1024107,41.203905,41.129319,-83.634144,-83.676214
1024148,41.496322,41.42166,-83.580012,-83.709044
1024152,40.588242,40.54479,-76.373755,-76.444859
1024158,28.937517,28.879325,-82.408003,-82.47752
1024172,27.54535,27.492041,-99.295608,-99.373713
1024175,45.540086,45.479472,-94.539578,-96.380102
1024183,31.017263,30.932714,-93.258642,-93.313397
1024185,37.72694,37.692931,-95.68666,-95.776195
1024191,39.752554,39.712234,-87.107637,-87.331139
1024195,41.463629,41.422982,-84.224601,-84.289598
1024200,60.934515,60.887567,-162.498536,-162.640101
1024225,30.296397,30.243257,-93.326486,-93.474874
1024231,41.662717,41.584383,-109.234396,-109.307737
1024233,39.224462,39.188707,-94.529259,-94.979592
1024238,40.617098,40.579465,-124.111974,-124.16348
1024241,42.466315,42.428345,-89.102788,-91.006761
1024245,39.954206,39.898481,-92.689662,-92.759703
1024247,37.159111,37.097356,-94.157011,-94.229815
1024251,40.486604,40.396558,-76.138004,-76.178535
1024254,33.426472,33.373249,-81.234989,-81.371823
1024256,33.86617,33.78711,-84.641463,-84.719808
1024258,33.439119,33.398079,-110.825166,-110.921029
1024263,36.532297,36.463682,-84.494916,-84.680376
1024264,46.805857,46.765583,-96.775034,-96.846111
1024286,40.870389,40.83932,-73.964006,-74.022201
1024307,44.083726,44.031515,-91.923919,-91.960721
1024311,39.761719,39.707799,-86.031505,-86.146653
1024312,31.11793,31.09126,-87.464059,-87.510985
1024315,42.368912,42.336875,-96.800352,-97.607652
1024319,34.617462,34.568771,-97.280682,-97.340226
1024320,41.482858,41.436431,-84.733736,-84.838436
1024323,39.229787,39.176969,-120.718857,-121.263482
1024324,38.409462,38.368169,-81.790244,-81.829065
1024340,45.325237,45.245438,-96.983148,-97.139237
1024343,42.376025,42.307601,-88.525308,-89.053827
1024355,38.50153,38.44999,-77.337923,-77.393261
1024357,33.058221,33.01319,-94.138242,-95.303547
1024359,40.808091,40.731885,-80.305903,-80.343652
1024361,30.782763,30.737999,-98.655247,-98.737855
1024364,42.566726,42.516242,-99.781537,-100.489563
1024367,41.682778,41.600571,-90.326175,-90.384987
1024403,39.520922,39.477188,-93.476453,-93.678158
1024404,38.693854,38.62209,-89.65636,-89.713355
1024408,40.467627,40.429609,-80.760796,-80.803199
1024415,61.85788,61.80337,-156.571855,-156.637866
1024416,41.318647,41.272476,-94.860392,-94.901904
1024418,41.080484,41.017604,-73.966801,-74.014751
1024423,39.174125,39.117844,-100.753458,-101.129311
1024434,43.995069,43.950551,-124.090309,-124.133084
1024436,40.983714,40.937593,-88.329472,-88.384335
1024440,37.973658,37.912898,-122.073896,-122.142664
1024443,41.687142,41.605728,-84.618516,-84.718303
1024444,41.805054,41.754919,-92.063555,-92.190995
1024453,41.266591,41.212746,-92.866873,-92.919068
1024454,38.713247,38.676708,-75.883486,-75.955646
1024455,37.78406,37.746029,-81.386873,-81.431873
1024456,33.851332,33.796505,-93.381172,-93.487533
1024458,34.937903,34.887646,-96.005713,-96.095085
1024459,45.768176,45.684704,-92.693418,-92.989531
1024478,42.50036,42.437484,-87.614579,-88.788867
1024481,38.345394,38.284065,-85.460018,-85.585644
1024486,35.82541,35.769835,-90.876432,-90.991264
1024497,31.740483,31.69551,-98.92801,-98.977955
1024504,40.99408,40.927486,-96.228027,-96.292631
1024513,35.582731,35.55567,-78.194495,-78.303399
1024514,43.075929,43.042566,-94.812768,-94.918604
1024515,42.781896,42.730194,-84.569725,-84.760321
1024519,36.791778,36.755713,-88.244392,-88.317347
1024520,45.331663,45.245826,-119.911557,-120.188558
1024526,40.471019,40.412202,-77.17222,-77.215764
1024529,33.759175,33.678304,-79.815183,-79.876483
1024530,39.599716,39.554486,-87.415425,-87.584301
1024543,42.34777,42.284266,-89.14196,-89.515254
1024569,35.567521,35.53644,-80.553434,-80.619375
1024573,38.06252,38.007765,-78.440398,-78.476695
1024574,43.243244,43.186357,-90.230008,-90.318392
1024576,40.828375,40.775605,-72.757882,-72.857226
1024579,30.33925,30.302119,-97.783366,-97.863701
1024584,42.799957,42.746463,-103.162035,-103.326802
1024588,45.078296,45.009419,-83.846452,-83.906315
1024596,37.759885,37.723054,-82.732401,-82.779726
1024597,30.051808,29.991855,-90.719396,-90.977508
1024613,39.083853,39.020754,-84.461365,-84.751089
1024615,40.433077,40.384242,-79.053558,-79.119512
1024618,46.500737,46.45752,-122.921626,-122.973839
1024619,41.537226,41.476999,-74.358004,-74.419496
1024626,48.383587,48.337355,-107.748825,-107.919489
1024633,60.395315,60.361827,-162.668808,-162.74146
1024638,36.799974,36.757753,-108.095081,-108.183132
1024643,42.628547,42.562393,-87.952607,-88.192606
1024646,33.03066,32.957481,-65.676926,-94.585212
1024649,37.839697,37.789207,-100.420311,-100.492954
1024653,40.188183,40.129308,-75.044553,-75.124827
1024656,36.439895,36.392422,-79.919131,-80.112116
1024658,40.885419,40.849115,-73.033247,-73.080243
1024664,35.105441,35.034558,-77.133389,-77.179922
1024673,43.857815,43.819411,-90.468624,-90.535262
1024674,45.835668,45.758729,-92.905728,-93.106279
1024677,41.051252,41.023433,-89.155398,-89.227152
1024687,36.963801,36.924338,-98.248335,-98.30504
1024699,41.310985,41.255514,-82.098111,-82.161832
1024702,45.85636,45.81521,-113.907176,-114.019611
1024707,36.36625,36.320209,-119.348531,-119.714947
1024711,40.150762,40.086383,-79.569694,-79.642781
1024714,40.643203,40.599925,-92.904346,-92.950198
1024733,33.040157,32.954135,-106.500428,-130.094777
1024740,33.23833,33.180182,-102.25781,-102.545757
1024762,36.056959,36.010074,-88.404545,-88.826249
1024764,36.308576,36.263684,-80.352612,-80.648622
1024769,39.988526,39.92938,-85.836153,-85.898051
1024775,39.56396,39.471925,-76.961978,-77.186404
1024783,29.63753,29.589515,-96.148365,-96.321905
1024784,38.734824,38.686973,-77.494697,-77.579654
1024787,42.155986,42.09861,-71.325958,-71.518076
1024793,41.077537,41.011046,-72.131066,-72.17873
1024798,38.298439,38.212088,-81.556367,-81.632044
1024802,45.634456,45.598472,-105.846411,-106.786673
1024809,42.744274,42.677624,-103.780681,-104.112316
1024815,41.347017,41.300289,-94.423038,-94.473213
1024829,46.753148,46.705817,-97.016527,-97.061192
1024831,34.3046,34.236872,-89.217602,-89.282103
1024838,32.719277,32.672309,-81.186169,-81.409802
1024848,36.231432,36.194779,-105.301219,-106.102657
1024853,39.597805,39.54819,-91.294105,-91.430244
1024861,38.271395,38.209892,-85.538952,-85.587322
1024869,36.683513,36.607159,-89.948262,-90.077333
1024882,39.287165,39.166347,-70.26297,-94.689865
1024889,40.911259,40.853555,-83.527707,-83.562096
1024895,40.991472,40.945638,-77.565196,-77.61673
1024897,35.232808,35.192175,-85.479702,-85.554919
1024900,60.84176,60.802183,-161.765103,-161.846539
1024906,41.000963,40.961119,-72.561133,-72.601607
1024921,18.422745,18.367396,-66.235555,-66.2831
1024925,33.106498,33.049286,-79.823035,-80.64813
1024933,37.934145,37.886822,-122.530232,-122.608458
1024934,40.754856,40.725086,-73.04845,-73.093773
1024938,39.195805,39.13137,-80.286741,-80.885262
1024950,28.809145,28.741571,-82.052029,-82.114171
1024952,43.455965,43.424882,-98.495619,-98.553786
1024964,42.003581,41.932901,-110.013761,-110.180276
1024986,35.893172,35.81153,-106.198075,-106.514562
1024987,42.609666,42.552412,-90.306545,-90.762111
1024995,32.354975,32.303809,-93.260592,-93.344253
1024996,43.633679,43.539049,-70.452077,-70.496052
1024997,39.371914,39.314057,-76.236331,-76.67367
1024999,35.922581,35.857288,-120.549421,-120.882059
1025002,34.778301,34.740262,-98.471332,-98.545932
1025010,34.962422,34.91228,-78.039343,-78.067099
1025011,40.276723,40.18099,-82.384587,-82.445245
1025015,42.875022,42.83302,-84.136226,-84.28157
1025025,35.601467,35.518243,-80.536514,-80.601798
1025026,35.999446,35.937127,-83.782484,-84.291146
1025037,42.086471,42.033799,-94.668626,-94.784051
1025042,37.076286,37.026776,-121.987117,-122.081902
1025044,25.948092,25.916782,-81.629211,-81.681829
1025046,39.127752,39.088178,-95.748789,-96.03738
1025048,39.404194,39.369058,-111.885448,-112.430366
1025051,33.981528,33.858759,-101.789844,-101.85817
1025057,37.93558,37.867312,-95.291251,-95.353523
1025062,40.726028,40.650463,-99.065699,-99.10963
1025065,45.083235,45.016348,-122.750492,-122.817169
1025067,26.272111,26.199716,-98.275733,-98.373065
1025072,32.922018,32.877795,-110.732897,-111.3145
1025090,41.101511,41.078014,-73.772198,-73.808123
1025096,17.986436,17.945782,-66.026015,-66.093267
1025097,45.591355,45.51832,-7.703671,-94.034936
1025106,34.788106,34.738868,-106.015162,-106.052522
1025115,36.072072,36.036322,-93.910314,-94.451518
1025118,33.985669,33.9346,-78.038684,-78.11121
1025123,38.566901,38.485586,-90.127571,-90.230436
1025124,41.014363,40.969214,-91.677775,-91.737395
1025130,30.585757,30.541925,-90.483345,-90.544984
1025131,40.279049,40.215489,-76.626912,-76.720588
1025132,39.617188,39.51321,-95.726934,-95.993199
1025134,32.743161,32.648468,-101.610075,-101.948403
1025135,39.857554,39.757462,-74.935422,-75.040304
1025137,36.825912,36.765528,-78.39121,-78.457024
1025145,40.92442,40.854832,-84.671934,-84.724559
1025147,37.022666,36.986724,-107.469987,-107.538209
1025148,45.786905,45.758661,-94.121627,-94.307939
1025150,47.552678,47.512991,-122.303299,-122.352814
1025154,45.651777,45.593597,-91.104865,-91.916218
1025163,40.844193,40.794274,-77.782888,-77.839852
1025199,25.685894,25.624226,-80.407918,-80.46446
1025201,34.404001,34.358764,-81.062622,-81.103455
1025203,47.83752,47.7627,-95.957227,-96.023343
1025205,18.09799,18.052441,-66.217491,-66.304046
1025208,45.490191,45.427215,-99.126175,-99.825932
1025221,40.915378,40.864939,-77.447326,-77.519654
1025231,37.294714,37.251538,-81.652977,-81.683905
